<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],5,20161107,155000,144.350000,144.410000,144.070000,144.100000,34896.000000
SBER [TQBR],5,20161107,155500,144.090000,144.210000,143.940000,144.210000,49687.000000
SBER [TQBR],5,20161107,160000,144.220000,144.280000,143.970000,143.990000,30070.000000
SBER [TQBR],5,20161107,160500,143.990000,144.350000,143.990000,144.320000,29395.000000
SBER [TQBR],5,20161107,161000,144.320000,144.320000,144.180000,144.190000,4131.000000
SBER [TQBR],5,20161107,161500,144.190000,144.260000,144.120000,144.210000,6104.000000
SBER [TQBR],5,20161107,162000,144.210000,144.250000,144.160000,144.200000,2510.000000
SBER [TQBR],5,20161107,162500,144.190000,144.190000,144.020000,144.050000,17701.000000
SBER [TQBR],5,20161107,163000,144.040000,144.170000,143.820000,144.160000,54327.000000
SBER [TQBR],5,20161107,163500,144.170000,144.280000,144.130000,144.240000,9446.000000
SBER [TQBR],5,20161107,164000,144.250000,144.350000,144.130000,144.320000,17214.000000
SBER [TQBR],5,20161107,164500,144.320000,144.360000,144.250000,144.290000,8201.000000
SBER [TQBR],5,20161107,165000,144.290000,144.310000,144.120000,144.130000,12132.000000
SBER [TQBR],5,20161107,165500,144.150000,144.200000,144.020000,144.030000,16940.000000
SBER [TQBR],5,20161107,170000,144.020000,144.090000,143.900000,144.060000,11520.000000
SBER [TQBR],5,20161107,170500,144.090000,144.140000,143.900000,143.920000,17361.000000
SBER [TQBR],5,20161107,171000,143.920000,144.000000,143.860000,143.920000,29786.000000
SBER [TQBR],5,20161107,171500,143.920000,144.070000,143.920000,143.970000,27074.000000
SBER [TQBR],5,20161107,172000,143.960000,143.970000,143.560000,143.600000,39193.000000
SBER [TQBR],5,20161107,172500,143.600000,143.770000,143.410000,143.740000,56754.000000
SBER [TQBR],5,20161107,173000,143.650000,143.690000,143.440000,143.680000,27338.000000
SBER [TQBR],5,20161107,173500,143.630000,143.930000,143.610000,143.900000,29386.000000
SBER [TQBR],5,20161107,174000,143.900000,144.000000,143.770000,143.970000,28590.000000
SBER [TQBR],5,20161107,174500,143.990000,144.120000,143.970000,144.010000,35691.000000
SBER [TQBR],5,20161107,175000,144.020000,144.040000,143.830000,143.880000,19740.000000
SBER [TQBR],5,20161107,175500,143.850000,143.900000,143.670000,143.750000,16498.000000
SBER [TQBR],5,20161107,180000,143.750000,143.770000,143.440000,143.490000,28510.000000
SBER [TQBR],5,20161107,180500,143.450000,143.730000,143.430000,143.680000,21948.000000
SBER [TQBR],5,20161107,181000,143.680000,143.770000,143.600000,143.680000,32282.000000
SBER [TQBR],5,20161107,181500,143.670000,143.790000,143.600000,143.700000,21678.000000
SBER [TQBR],5,20161107,182000,143.680000,144.000000,143.670000,143.990000,35413.000000
SBER [TQBR],5,20161107,182500,143.990000,144.080000,143.890000,143.990000,35350.000000
SBER [TQBR],5,20161107,183000,143.910000,144.000000,143.760000,143.800000,71725.000000
SBER [TQBR],5,20161107,183500,143.810000,143.910000,143.530000,143.530000,168728.000000
SBER [TQBR],5,20161107,184500,143.400000,143.400000,143.400000,143.400000,56211.000000
SBER [TQBR],5,20161108,095500,144.250000,144.250000,144.250000,144.250000,1131.000000
SBER [TQBR],5,20161108,100000,144.240000,144.490000,143.920000,144.000000,89703.000000
SBER [TQBR],5,20161108,100500,144.000000,144.140000,143.990000,144.110000,17035.000000
SBER [TQBR],5,20161108,101000,144.100000,144.140000,144.000000,144.000000,17806.000000
SBER [TQBR],5,20161108,101500,144.000000,144.030000,143.900000,143.900000,15517.000000
SBER [TQBR],5,20161108,102000,143.900000,143.900000,143.750000,143.760000,12066.000000
SBER [TQBR],5,20161108,102500,143.760000,143.970000,143.680000,143.950000,21958.000000
SBER [TQBR],5,20161108,103000,143.950000,143.970000,143.830000,143.950000,11727.000000
SBER [TQBR],5,20161108,103500,143.950000,144.090000,143.940000,144.060000,10796.000000
SBER [TQBR],5,20161108,104000,144.060000,144.270000,144.060000,144.110000,29896.000000
SBER [TQBR],5,20161108,104500,144.100000,144.170000,143.990000,144.050000,11082.000000
SBER [TQBR],5,20161108,105000,144.050000,144.120000,143.960000,144.090000,11288.000000
SBER [TQBR],5,20161108,105500,144.090000,144.090000,143.820000,143.890000,15643.000000
SBER [TQBR],5,20161108,110000,143.870000,144.030000,143.760000,144.010000,38125.000000
SBER [TQBR],5,20161108,110500,144.010000,144.100000,143.890000,144.080000,29409.000000
SBER [TQBR],5,20161108,111000,144.020000,144.170000,143.950000,144.090000,12728.000000
SBER [TQBR],5,20161108,111500,144.090000,144.480000,144.090000,144.390000,125105.000000
SBER [TQBR],5,20161108,112000,144.390000,144.750000,144.160000,144.630000,64053.000000
SBER [TQBR],5,20161108,112500,144.650000,144.980000,144.610000,144.880000,120022.000000
SBER [TQBR],5,20161108,113000,144.880000,145.160000,144.850000,145.160000,251306.000000
SBER [TQBR],5,20161108,113500,145.130000,145.250000,145.100000,145.190000,119641.000000
SBER [TQBR],5,20161108,114000,145.190000,145.300000,145.000000,145.290000,165382.000000
SBER [TQBR],5,20161108,114500,145.280000,145.540000,145.240000,145.450000,299634.000000
SBER [TQBR],5,20161108,115000,145.450000,145.540000,145.370000,145.500000,49558.000000
SBER [TQBR],5,20161108,115500,145.480000,145.530000,145.410000,145.460000,44178.000000
SBER [TQBR],5,20161108,120000,145.490000,145.520000,145.320000,145.440000,46201.000000
SBER [TQBR],5,20161108,120500,145.450000,145.490000,145.290000,145.290000,54845.000000
SBER [TQBR],5,20161108,121000,145.280000,145.370000,145.250000,145.310000,29248.000000
SBER [TQBR],5,20161108,121500,145.350000,145.480000,145.290000,145.480000,17771.000000
SBER [TQBR],5,20161108,122000,145.480000,145.550000,145.380000,145.480000,29289.000000
SBER [TQBR],5,20161108,122500,145.480000,145.490000,145.370000,145.390000,15773.000000
SBER [TQBR],5,20161108,123000,145.420000,145.430000,145.290000,145.330000,22902.000000
SBER [TQBR],5,20161108,123500,145.330000,145.400000,145.210000,145.230000,14114.000000
SBER [TQBR],5,20161108,124000,145.220000,145.390000,145.190000,145.360000,16885.000000
SBER [TQBR],5,20161108,124500,145.370000,145.410000,145.300000,145.340000,8162.000000
SBER [TQBR],5,20161108,125000,145.350000,145.440000,145.310000,145.430000,11866.000000
SBER [TQBR],5,20161108,125500,145.430000,145.440000,145.300000,145.340000,9849.000000
SBER [TQBR],5,20161108,130000,145.300000,145.340000,145.070000,145.180000,36675.000000
SBER [TQBR],5,20161108,130500,145.180000,145.280000,145.110000,145.160000,16013.000000
SBER [TQBR],5,20161108,131000,145.140000,145.220000,145.090000,145.110000,17184.000000
SBER [TQBR],5,20161108,131500,145.110000,145.170000,145.050000,145.070000,13527.000000
SBER [TQBR],5,20161108,132000,145.060000,145.250000,145.060000,145.180000,7261.000000
SBER [TQBR],5,20161108,132500,145.140000,145.170000,145.070000,145.110000,7128.000000
SBER [TQBR],5,20161108,133000,145.130000,145.200000,145.100000,145.120000,8778.000000
SBER [TQBR],5,20161108,133500,145.110000,145.150000,145.050000,145.070000,17312.000000
SBER [TQBR],5,20161108,134000,145.070000,145.190000,145.020000,145.160000,13976.000000
SBER [TQBR],5,20161108,134500,145.120000,145.220000,145.080000,145.110000,10411.000000
SBER [TQBR],5,20161108,135000,145.110000,145.320000,145.110000,145.310000,23623.000000
SBER [TQBR],5,20161108,135500,145.310000,145.350000,145.240000,145.270000,20335.000000
SBER [TQBR],5,20161108,140000,145.270000,145.380000,145.270000,145.310000,17744.000000
SBER [TQBR],5,20161108,140500,145.310000,145.410000,145.310000,145.400000,26019.000000
SBER [TQBR],5,20161108,141000,145.380000,145.450000,145.320000,145.410000,28142.000000
SBER [TQBR],5,20161108,141500,145.420000,145.460000,145.340000,145.350000,22353.000000
SBER [TQBR],5,20161108,142000,145.370000,145.460000,145.320000,145.400000,39195.000000
SBER [TQBR],5,20161108,142500,145.400000,145.440000,145.350000,145.360000,5038.000000
SBER [TQBR],5,20161108,143000,145.360000,145.360000,145.260000,145.310000,14245.000000
SBER [TQBR],5,20161108,143500,145.310000,145.310000,145.160000,145.230000,6282.000000
SBER [TQBR],5,20161108,144000,145.230000,145.280000,145.180000,145.220000,8145.000000
SBER [TQBR],5,20161108,144500,145.220000,145.280000,145.160000,145.270000,9548.000000
SBER [TQBR],5,20161108,145000,145.270000,145.380000,145.250000,145.300000,23669.000000
SBER [TQBR],5,20161108,145500,145.300000,145.380000,145.300000,145.350000,10381.000000
SBER [TQBR],5,20161108,150000,145.330000,145.410000,145.330000,145.330000,6543.000000
SBER [TQBR],5,20161108,150500,145.330000,145.380000,145.240000,145.310000,10833.000000
SBER [TQBR],5,20161108,151000,145.310000,145.400000,145.290000,145.390000,7707.000000
SBER [TQBR],5,20161108,151500,145.380000,145.400000,145.260000,145.270000,18037.000000
SBER [TQBR],5,20161108,152000,145.270000,145.400000,145.250000,145.270000,21281.000000
SBER [TQBR],5,20161108,152500,145.250000,145.410000,145.220000,145.400000,37788.000000
SBER [TQBR],5,20161108,153000,145.410000,145.410000,145.350000,145.350000,2452.000000
SBER [TQBR],5,20161108,153500,145.360000,145.370000,145.340000,145.360000,2939.000000
SBER [TQBR],5,20161108,154000,145.370000,145.410000,145.290000,145.350000,5877.000000
SBER [TQBR],5,20161108,154500,145.370000,145.390000,145.290000,145.310000,11904.000000
SBER [TQBR],5,20161108,155000,145.320000,145.350000,145.230000,145.300000,27295.000000
SBER [TQBR],5,20161108,155500,145.300000,145.300000,145.170000,145.250000,18707.000000
SBER [TQBR],5,20161108,160000,145.270000,145.300000,145.210000,145.300000,7204.000000
SBER [TQBR],5,20161108,160500,145.290000,145.400000,145.270000,145.350000,22461.000000
SBER [TQBR],5,20161108,161000,145.380000,145.380000,145.260000,145.260000,2984.000000
SBER [TQBR],5,20161108,161500,145.270000,145.340000,145.260000,145.340000,5706.000000
SBER [TQBR],5,20161108,162000,145.340000,145.370000,145.290000,145.320000,17819.000000
SBER [TQBR],5,20161108,162500,145.320000,145.390000,145.320000,145.360000,9773.000000
SBER [TQBR],5,20161108,163000,145.350000,145.500000,145.350000,145.480000,55430.000000
SBER [TQBR],5,20161108,163500,145.480000,145.500000,145.450000,145.500000,30593.000000
SBER [TQBR],5,20161108,164000,145.490000,145.690000,145.470000,145.580000,61456.000000
SBER [TQBR],5,20161108,164500,145.580000,145.590000,145.320000,145.380000,41187.000000
SBER [TQBR],5,20161108,165000,145.370000,145.560000,145.340000,145.480000,15316.000000
SBER [TQBR],5,20161108,165500,145.490000,145.800000,145.480000,145.800000,86063.000000
SBER [TQBR],5,20161108,170000,145.800000,145.940000,145.690000,145.720000,82475.000000
SBER [TQBR],5,20161108,170500,145.740000,146.230000,145.710000,146.020000,98050.000000
SBER [TQBR],5,20161108,171000,146.010000,146.020000,145.770000,145.770000,35677.000000
SBER [TQBR],5,20161108,171500,145.790000,145.850000,145.770000,145.780000,12579.000000
SBER [TQBR],5,20161108,172000,145.790000,145.800000,145.770000,145.780000,4443.000000
SBER [TQBR],5,20161108,172500,145.780000,145.860000,145.770000,145.850000,23477.000000
SBER [TQBR],5,20161108,173000,145.870000,145.880000,145.770000,145.810000,15981.000000
SBER [TQBR],5,20161108,173500,145.840000,145.930000,145.770000,145.890000,16674.000000
SBER [TQBR],5,20161108,174000,145.890000,145.930000,145.840000,145.860000,12058.000000
SBER [TQBR],5,20161108,174500,145.900000,145.900000,145.470000,145.570000,69066.000000
SBER [TQBR],5,20161108,175000,145.580000,145.710000,145.520000,145.550000,29940.000000
SBER [TQBR],5,20161108,175500,145.510000,145.590000,145.280000,145.400000,68841.000000
SBER [TQBR],5,20161108,180000,145.410000,145.600000,145.350000,145.600000,26040.000000
SBER [TQBR],5,20161108,180500,145.600000,145.600000,145.500000,145.530000,8382.000000
SBER [TQBR],5,20161108,181000,145.570000,145.690000,145.510000,145.620000,31044.000000
SBER [TQBR],5,20161108,181500,145.620000,145.790000,145.600000,145.700000,40826.000000
SBER [TQBR],5,20161108,182000,145.780000,145.900000,145.770000,145.880000,35539.000000
SBER [TQBR],5,20161108,182500,145.870000,146.050000,145.830000,146.040000,60487.000000
SBER [TQBR],5,20161108,183000,146.040000,146.210000,145.810000,145.950000,55607.000000
SBER [TQBR],5,20161108,183500,145.940000,146.330000,145.860000,146.270000,196788.000000
SBER [TQBR],5,20161108,184500,146.110000,146.110000,146.110000,146.110000,18762.000000
SBER [TQBR],5,20161109,095500,143.000000,143.000000,143.000000,143.000000,29962.000000
SBER [TQBR],5,20161109,100000,143.010000,144.500000,142.500000,143.970000,397373.000000
SBER [TQBR],5,20161109,100500,143.950000,143.950000,143.690000,143.710000,117965.000000
SBER [TQBR],5,20161109,101000,143.710000,143.850000,143.670000,143.700000,49905.000000
SBER [TQBR],5,20161109,101500,143.700000,143.880000,143.420000,143.730000,127582.000000
SBER [TQBR],5,20161109,102000,143.770000,144.100000,143.670000,144.050000,109400.000000
SBER [TQBR],5,20161109,102500,144.060000,144.500000,144.020000,144.480000,138487.000000
SBER [TQBR],5,20161109,103000,144.440000,144.780000,144.120000,144.700000,62371.000000
SBER [TQBR],5,20161109,103500,144.750000,145.100000,144.660000,144.900000,127018.000000
SBER [TQBR],5,20161109,104000,144.900000,144.960000,144.700000,144.760000,123907.000000
SBER [TQBR],5,20161109,104500,144.780000,145.180000,144.760000,145.180000,101381.000000
SBER [TQBR],5,20161109,105000,145.180000,145.180000,145.010000,145.180000,57336.000000
SBER [TQBR],5,20161109,105500,145.170000,145.180000,144.880000,144.990000,72647.000000
SBER [TQBR],5,20161109,110000,144.990000,145.060000,144.760000,145.010000,47565.000000
SBER [TQBR],5,20161109,110500,145.010000,145.070000,144.760000,144.890000,28376.000000
SBER [TQBR],5,20161109,111000,144.890000,145.690000,144.890000,145.530000,180255.000000
SBER [TQBR],5,20161109,111500,145.500000,145.550000,145.320000,145.350000,48564.000000
SBER [TQBR],5,20161109,112000,145.400000,145.490000,145.130000,145.490000,125614.000000
SBER [TQBR],5,20161109,112500,145.490000,145.600000,145.300000,145.470000,175795.000000
SBER [TQBR],5,20161109,113000,145.490000,145.500000,145.290000,145.380000,71597.000000
SBER [TQBR],5,20161109,113500,145.370000,145.860000,145.320000,145.770000,105363.000000
SBER [TQBR],5,20161109,114000,145.800000,146.150000,145.760000,146.140000,79997.000000
SBER [TQBR],5,20161109,114500,146.150000,147.080000,146.020000,147.080000,164502.000000
SBER [TQBR],5,20161109,115000,147.070000,148.150000,147.050000,148.070000,332256.000000
SBER [TQBR],5,20161109,115500,148.040000,148.200000,147.810000,147.850000,232951.000000
SBER [TQBR],5,20161109,120000,147.850000,148.910000,147.840000,148.910000,219081.000000
SBER [TQBR],5,20161109,120500,148.890000,149.580000,148.720000,148.880000,343276.000000
SBER [TQBR],5,20161109,121000,148.860000,149.200000,148.750000,148.920000,150784.000000
SBER [TQBR],5,20161109,121500,148.990000,149.040000,148.720000,148.760000,83626.000000
SBER [TQBR],5,20161109,122000,148.820000,149.070000,148.730000,148.910000,61318.000000
SBER [TQBR],5,20161109,122500,148.890000,149.200000,148.800000,149.070000,114583.000000
SBER [TQBR],5,20161109,123000,149.120000,150.200000,149.110000,149.900000,328589.000000
SBER [TQBR],5,20161109,123500,149.900000,150.170000,149.610000,150.040000,177520.000000
SBER [TQBR],5,20161109,124000,150.010000,150.160000,149.550000,149.570000,159375.000000
SBER [TQBR],5,20161109,124500,149.590000,149.900000,149.450000,149.860000,160432.000000
SBER [TQBR],5,20161109,125000,149.860000,149.930000,149.550000,149.610000,34464.000000
SBER [TQBR],5,20161109,125500,149.650000,149.650000,149.450000,149.500000,33950.000000
SBER [TQBR],5,20161109,130000,149.500000,149.500000,149.050000,149.080000,115637.000000
SBER [TQBR],5,20161109,130500,149.140000,149.140000,148.800000,148.970000,120598.000000
SBER [TQBR],5,20161109,131000,148.970000,149.320000,148.930000,149.200000,39443.000000
SBER [TQBR],5,20161109,131500,149.170000,149.300000,149.020000,149.230000,21764.000000
SBER [TQBR],5,20161109,132000,149.230000,149.280000,148.720000,148.800000,64693.000000
SBER [TQBR],5,20161109,132500,148.800000,149.150000,148.780000,149.150000,39172.000000
SBER [TQBR],5,20161109,133000,149.150000,149.200000,149.040000,149.150000,36580.000000
SBER [TQBR],5,20161109,133500,149.160000,149.480000,149.160000,149.220000,40722.000000
SBER [TQBR],5,20161109,134000,149.190000,149.380000,149.130000,149.350000,20795.000000
SBER [TQBR],5,20161109,134500,149.360000,150.000000,149.340000,149.860000,184552.000000
SBER [TQBR],5,20161109,135000,149.870000,150.050000,149.720000,149.720000,130076.000000
SBER [TQBR],5,20161109,135500,149.720000,149.760000,149.480000,149.530000,65859.000000
SBER [TQBR],5,20161109,140000,149.570000,149.950000,149.510000,149.840000,63908.000000
SBER [TQBR],5,20161109,140500,149.870000,149.960000,149.630000,149.680000,86732.000000
SBER [TQBR],5,20161109,141000,149.680000,149.770000,149.560000,149.670000,36922.000000
SBER [TQBR],5,20161109,141500,149.670000,149.730000,149.450000,149.500000,114389.000000
SBER [TQBR],5,20161109,142000,149.530000,149.620000,149.060000,149.080000,135956.000000
SBER [TQBR],5,20161109,142500,149.080000,149.200000,148.870000,148.910000,81110.000000
SBER [TQBR],5,20161109,143000,148.900000,149.100000,148.840000,148.880000,54614.000000
SBER [TQBR],5,20161109,143500,148.900000,148.960000,148.170000,148.470000,266791.000000
SBER [TQBR],5,20161109,144000,148.460000,148.710000,148.300000,148.300000,43251.000000
SBER [TQBR],5,20161109,144500,148.300000,148.620000,148.220000,148.610000,37538.000000
SBER [TQBR],5,20161109,145000,148.620000,148.680000,148.410000,148.640000,33271.000000
SBER [TQBR],5,20161109,145500,148.650000,148.700000,148.320000,148.700000,72559.000000
